Exercício: 2017
Período: 1o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";526705,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";526705,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";21911076,15
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";99940,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";21811136,15
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";96942929,12
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";15,22
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";18,15
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";17,67
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Impostos";"siconfi-cor_Impostos";17,77
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Taxas";"siconfi-cor_Taxas";15,88
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";8,67
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";8,67
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";21,41
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";0,51
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";30,76
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";76,65
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";9,53
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";20,5
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";20,6
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";11,19
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";0,2
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";17,34
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";10,29
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";14,9
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";8,02
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";7,24
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";8,7
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";0,69
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";0,19
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";0,64
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";0,1
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";2,36
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";2,58
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";0,28
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";2,69
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";9,58
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";15,00
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";15,00
Governo do Estado do Ceará;23;CE;8963663;"% (c/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";15,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";21299573842,81
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";17107268646,59
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";9856878134,46
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Impostos";"siconfi-cor_Impostos";9312025861,37
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Taxas";"siconfi-cor_Taxas";544852273,09
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";506772283,81
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";506772283,81
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";271095368,53
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";107172189,97
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";161597808,49
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";462402,07
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1862968,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";-1981,85
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";-1981,85
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";56421423,67
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";5689259231,56
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";5578031476,22
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";34637481,57
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";1661070,9
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";74929202,87
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";726844186,41
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";209817890,89
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";161959164,43
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";76560690,7
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";278506440,39
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";4192305196,22
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";3334495437,76
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";595376321,39
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";2739119116,37
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";21748405,57
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";22275110,57
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";-526705,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";825981352,89
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";35891146,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";790090206,89
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";915227772,9
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";22214801615,71
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";22214801615,71
Governo do Estado do Ceará;23;CE;8963663;"SALDO (a-c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";22214801615,71
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";50328991196,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";46134695144,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";29506003878,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Impostos";"siconfi-cor_Impostos";29316056300,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Taxas";"siconfi-cor_Taxas";189947578,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";1804562860,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";1804562860,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";2469997362,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";12211643,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";1857130519,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";600000000,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";655200,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";10725351,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";9476012,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";1213002,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Outras Receitas Agropecuárias";"siconfi-cor_OutrasReceitasAgropecuarias";36337,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";40673682,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";40673682,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";1392222733,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";9157569214,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";8710288124,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";7540100,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências do Exterior";"siconfi-cor_TransferenciasCorrentesDoExterior";678400,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";8620000,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";430442590,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";1752940064,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";317997436,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";476265289,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";51066910,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";907610429,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";4194296052,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";836246302,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";26434000,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";809812302,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";2785522229,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";2675422087,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";110100142,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";439510530,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";25436400,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";27471180,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências do Exterior";"siconfi-cor_TransferenciasDeCapitalDoExterior";369200,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Pessoas";"siconfi-cor_TransferenciasDeCapitalDePessoas";510000,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";385723750,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";133016991,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";133016991,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";5770561178,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";56099552374,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";56099552374,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO INICIAL";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";56099552374,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";50345262158,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";46134327537,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";29502747085,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Impostos";"siconfi-cor_Impostos";29312799507,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Taxas";"siconfi-cor_Taxas";189947578,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";1804562860,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";1804562860,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";2469997362,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";12211643,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";1857130519,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";600000000,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";655200,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";10725351,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";9476012,00
Governo do Estado do Paraná;41;PR;11242720;"PREVISÃO ATUALIZADA (a)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";1213002,00
